START 11 14

DIRECTION LEFT

IMPORT tile-stones.dat
IMPORT texture-colors-6.dat

BACKGROUND
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
017 017 018 017 017 017 017 017 017 017 017 017 017 017 018 017 #  0
017 017 017 017 017 017 017 017 017 017 018 017 017 017 017 017 #  1
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  2
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  3
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  4
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  5
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  6
017 017 017 017 017 017 017 018 017 017 017 017 017 017 017 017 #  7
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  8
017 017 017 017 017 017 017 017 018 017 017 017 017 017 017 017 #  9
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 # 10
017 017 017 017 017 017 017 017 017 017 017 018 017 017 017 017 # 11

FOREGROUND
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
001 005 000 000 000 006 001 001 001 001 010 000 000 000 000 006 #  0
001 005 000 000 000 006 001 001 008 010 000 000 000 000 000 006 #  1
001 005 000 000 000 006 001 005 000 000 000 000 000 000 000 006 #  2
001 005 000 000 000 006 001 010 000 000 000 000 000 000 000 006 #  3
001 005 000 000 000 006 005 000 000 000 000 000 000 000 000 006 #  4
001 005 000 000 000 006 005 000 000 000 000 000 000 000 000 006 #  5
001 005 000 000 000 006 005 000 000 000 000 000 000 000 000 006 #  6
001 005 000 000 000 006 005 000 000 000 000 000 000 000 000 006 #  7
001 005 000 000 000 006 001 009 000 000 000 000 000 000 000 006 #  8
001 005 000 000 000 006 001 005 000 000 000 000 000 000 000 006 #  9
001 005 000 000 000 006 001 001 007 009 000 000 000 000 000 006 # 10
001 005 000 000 000 006 001 001 001 001 009 000 000 000 000 006 # 11

BLOCKS
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  0
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  1
000 000 000 000 000 000 000 000 -01 -01 000 000 000 000 000 000 #  2
000 000 000 000 000 000 000 000 -01 -01 000 000 000 000 000 000 #  3
000 000 000 000 000 000 000 -01 -01 -01 000 000 000 000 000 000 #  4
000 000 000 000 000 000 000 -01 -01 000 000 000 000 000 000 000 #  5
000 000 000 000 000 000 000 -01 -01 000 000 000 000 000 000 000 #  6
000 000 000 000 000 000 000 -01 -01 -01 000 000 000 000 000 000 #  7
000 000 000 000 000 000 000 000 -01 -01 000 000 000 000 000 000 #  8
000 000 000 000 000 000 000 000 -01 -01 000 000 000 000 000 000 #  9
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 10
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 11

EXIT UP 11
EXIT UP 12
EXIT UP 13
EXIT UP 14

ENEMY BLOCKER 0 11 0 -1
ENEMY BLOCKER 0 12 0 -1
ENEMY BLOCKER 0 13 0 -1
ENEMY BLOCKER 0 14 0 -1

ENEMY LEFTRIGHT 4 10 20 -1
ENEMY LEFTRIGHT 5 9 40 -1
ENEMY LEFTRIGHT 6 13 10 -1
ENEMY LEFTRIGHT 7 12 30 -1

