START 11 14

IMPORT tile-stones.dat

BACKGROUND
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  0
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  1
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  2
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  3
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  4
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  5
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  6
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  7
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  8
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  9
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 # 10
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 # 11

FOREGROUND
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
001 005 018 000 000 006 001 001 001 001 005 000 000 000 018 006 #  0
001 005 000 000 000 006 001 001 001 001 005 000 000 000 000 006 #  1
001 005 000 000 000 006 001 001 001 001 005 000 000 000 000 006 #  2
001 005 000 000 000 006 001 001 001 001 005 000 000 000 000 006 #  3
001 005 000 000 000 006 001 001 001 001 005 000 000 000 000 006 #  4
001 010 000 000 000 011 001 001 001 001 005 018 000 000 000 006 #  5
010 018 000 000 000 000 011 001 001 001 001 009 000 000 000 006 #  6
000 000 000 000 000 000 018 006 001 001 001 005 000 000 000 006 #  7
000 000 000 000 000 000 000 006 001 001 001 005 000 000 000 006 #  8
000 000 000 000 000 000 000 006 001 001 001 005 000 000 000 006 #  9
007 007 007 007 007 007 007 001 001 001 001 001 009 000 000 006 # 10
001 001 001 001 001 001 001 001 001 001 001 001 005 000 000 006 # 11

EXIT UP 11
EXIT UP 12
EXIT UP 13
EXIT UP 14

#ENEMY UPDOWN 1 7 30 -1
#ENEMY UPDOWN 9 8 30 -1
#ENEMY UPDOWN 5 9 30 -1

