START 11 13

DIRECTION DOWN

IMPORT tile-stones.dat

# 27
TILE
  IMAGE farground-forest.png:320x240:0,0
END

IMPORT texture-colors-2.dat

FARGROUND
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
027 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  0
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  1
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  2
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  3
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  4
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  5
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  6
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  7
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  8
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  9
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 10
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 11

BACKGROUND
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  0
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  1
017 017 017 017 017 018 017 017 017 017 017 017 017 017 017 017 #  2
017 017 017 017 017 017 017 018 017 017 017 017 017 017 017 017 #  3
017 017 021 023 022 017 017 017 017 017 017 021 023 022 017 017 #  4
017 017 019 000 020 017 017 017 017 018 017 019 000 020 017 017 #  5
017 017 019 000 020 017 017 017 017 017 017 019 000 020 017 017 #  6
017 017 025 024 026 017 017 017 017 017 017 025 024 026 017 017 #  7
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  8
017 018 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  9
017 018 018 017 017 017 017 017 017 017 017 017 017 017 017 017 # 10
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 # 11

FOREGROUND
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
005 000 000 006 001 001 005 000 000 006 008 008 008 008 008 001 #  0
005 000 000 011 008 008 005 000 000 014 000 000 000 000 000 006 #  1
005 000 000 000 000 000 003 000 000 000 000 012 007 009 000 006 #  2
005 000 000 000 000 000 003 000 000 012 007 008 008 010 000 006 #  3
005 000 000 000 000 000 011 004 004 008 005 000 000 000 000 006 #  4
005 000 000 000 000 000 000 000 000 000 003 000 000 000 000 006 #  5
005 000 000 000 000 000 000 000 000 000 003 000 000 000 000 006 #  6
005 000 000 000 000 000 000 000 000 000 003 000 000 000 000 006 #  7
005 000 000 000 000 000 000 000 000 000 003 000 000 000 000 006 #  8
005 000 000 000 015 009 000 000 000 000 003 000 000 000 000 006 #  9
005 000 000 000 000 003 000 000 000 000 003 000 000 000 000 006 # 10
001 009 000 000 000 006 007 007 007 007 005 000 000 000 000 006 # 11

BLOCKS
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  0
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  1
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  2
000 000 000 000 000 000 000 001 001 000 000 000 000 000 000 000 #  3
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  4
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  5
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  6
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  7
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  8
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  9
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 10
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 11

EXIT UP 7
EXIT UP 8

ENEMY BLOCKER 0 7 0 -1
ENEMY BLOCKER 0 8 0 -1

ENEMY LEFTRIGHT 4 11 10 -1
ENEMY LEFTRIGHT 5 11 40 -1
ENEMY LEFTRIGHT 6 11 30 -1

ENEMY LEFTRIGHT 8 12 30 -1
ENEMY LEFTRIGHT 9 14 30 -1

