START 9 1

IMPORT tile-bricks.dat

TILE
  IMAGE farground-forest.png:320x240:0,0
END

TEXTURE
  IMAGE texture-red.png
END

FARGROUND
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
038 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  0
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  1
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  2
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  3
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  4
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  5
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  6
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  7
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  8
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  9
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 10
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 11

BACKGROUND
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  0
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  1
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  2
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  3
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  4
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  5
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  6
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  7
018 018 017 017 017 017 017 017 017 017 017 017 017 017 018 018 #  8
018 017 017 017 017 017 017 017 017 017 017 017 017 017 017 018 #  9
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 # 10
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 11

FOREGROUND
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 #  0
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 #  1
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 #  2
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 #  3
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 #  4
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 #  5
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 #  6
008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 #  7
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  8
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  9
007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 # 10
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 # 11

BLOCKS
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  0
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  1
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  2
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  3
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  4
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  5
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  6
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  7
000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 #  8
000 000 000 000 000 000 000 000 000 000 000 000 000 001 000 000 #  9
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 10
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 11

EXIT RIGHT 8
EXIT RIGHT 9

ENEMY BLOCKER 8 15 0 -1
ENEMY BLOCKER 9 15 0 -1
