START 5 1

IMPORT tile-bricks.dat
IMPORT texture-colors-2.dat

BACKGROUND
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  0
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  1
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  2
017 018 018 017 017 017 017 017 017 017 017 017 017 017 018 018 #  3
018 017 017 017 017 017 017 017 017 017 017 017 017 017 017 018 #  4
018 017 017 017 017 017 017 017 017 017 017 017 017 017 017 018 #  5
017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 017 #  6
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  7
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  8
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  9
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 10
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 11

FOREGROUND
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 #  0
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 #  1
001 008 008 008 008 008 008 008 008 008 008 008 008 008 008 008 #  2
010 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  3
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  4
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  5
007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 007 #  6
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 #  7
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 #  8
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 #  9
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 # 10
001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 001 # 11

BLOCKS
# 0   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15
#################################################################
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  0
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  1
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  2
000 000 000 000 000 000 000 000 000 000 000 000 000 001 002 000 #  3
000 000 000 000 000 000 000 000 000 000 000 000 000 001 002 000 #  4
000 000 000 000 000 000 000 000 000 000 000 000 000 001 002 000 #  5
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  6
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  7
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  8
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 #  9
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 10
000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 000 # 11

EXIT RIGHT 3
EXIT RIGHT 4
EXIT RIGHT 5

ENEMY BLOCKER 3 15 0 -1
ENEMY BLOCKER 4 15 0 -1
ENEMY BLOCKER 5 15 0 -1

ENEMY UPDOWN 3 11 -30 -1
